names,edges,distance,weighting
"('Factory International', 'The Temple of Convenience')","(31, 46)",0.03671494802315201,0.7224999999999999
"('Factory International', 'Convenience Store')","(31, 47)",0.05235119647536499,0.85
"('Factory International', 'Blind Tyger')","(31, 48)",0.10539349785469519,0.85
"('Factory International', 'Northern Monk Refectory')","(31, 49)",0.061882684942551905,0.85
"('Factory International', 'Cloudwater Unit 9')","(31, 50)",0.08941169695049961,0.85
"('Factory International', 'Behind Closed Doors')","(31, 51)",0.06044288305929104,0.85
"('Factory International', 'The Washhouse')","(31, 52)",0.051170558931091084,0.85
"('Factory International', 'Cane and Grain')","(31, 53)",0.05540357646787802,0.85
"('Factory International', 'Dusk til Pawn')","(31, 54)",0.06283295418550408,0.85
"('Factory International', 'Hold Fast')","(31, 55)",0.062401013620525816,0.85
"('Factory International', 'Corbieres')","(31, 56)",0.03539033029055202,0.85
"('Factory International', 'The Liars Club')","(31, 57)",0.024361447864773806,0.85
"('Factory International', 'The Fitzgerald')","(31, 58)",0.06689319549629971,0.85
"('Factory International', 'Gas Lamp')","(31, 59)",0.02200017277622599,0.7224999999999999
"('Factory International', 'Arcane')","(31, 60)",0.02833530106257379,0.85
"('Factory International', 'Wood and Company')","(31, 61)",0.030408615774469433,0.85
"('Pottery Corner', 'NQ64')","(32, 42)",0.20787859590520344,0.85
"('Pottery Corner', 'Twenty Twenty Two')","(32, 43)",0.21438650041754254,0.85
"('Pottery Corner', 'Pixel Bar')","(32, 45)",0.2093471938261295,0.85
"('Pottery Corner', 'The Temple of Convenience')","(32, 46)",0.17078929939240362,0.7224999999999999
"('Pottery Corner', 'Convenience Store')","(32, 47)",0.20710110288824257,0.85
"('Pottery Corner', 'Blind Tyger')","(32, 48)",0.21620065079045123,0.85
"('Pottery Corner', 'Northern Monk Refectory')","(32, 49)",0.2049414000633513,0.85
"('Pottery Corner', 'Cloudwater Unit 9')","(32, 50)",0.21142050853802516,0.85
"('Pottery Corner', 'Behind Closed Doors')","(32, 51)",0.21055662740806866,0.85
"('Pottery Corner', 'The Washhouse')","(32, 52)",0.2077922077922078,0.85
"('Pottery Corner', 'Cane and Grain')","(32, 53)",0.2093471938261295,0.85
"('Pottery Corner', 'Dusk til Pawn')","(32, 54)",0.21067181155872952,0.85
"('Pottery Corner', 'Hold Fast')","(32, 55)",0.20770581967921214,0.85
"('Pottery Corner', 'Corbieres')","(32, 56)",0.19336539292193394,0.85
"('Pottery Corner', 'The Liars Club')","(32, 57)",0.1854464825639992,0.85
"('Pottery Corner', 'The Fitzgerald')","(32, 58)",0.21438650041754254,0.85
"('Pottery Corner', 'Gas Lamp')","(32, 59)",0.18438102917038615,0.7224999999999999
"('Pottery Corner', 'Arcane')","(32, 60)",0.1865983240706079,0.85
"('Pottery Corner', 'Wood and Company')","(32, 61)",0.18751979727589485,0.85
"('Seven Limes Pottery', 'NQ64')","(33, 42)",0.10044057937627783,1.0
"('Seven Limes Pottery', 'Twenty Twenty Two')","(33, 43)",0.10594062257033432,1.0
"('Seven Limes Pottery', 'Pixel Bar')","(33, 45)",0.10271546635182999,1.0
"('Seven Limes Pottery', 'The Temple of Convenience')","(33, 46)",0.0636968353154606,0.85
"('Seven Limes Pottery', 'Convenience Store')","(33, 47)",0.10087251994125608,1.0
"('Seven Limes Pottery', 'Blind Tyger')","(33, 48)",0.10902179860051257,1.0
"('Seven Limes Pottery', 'Northern Monk Refectory')","(33, 49)",0.09620756183949089,1.0
"('Seven Limes Pottery', 'Cloudwater Unit 9')","(33, 50)",0.10234111786218217,1.0
"('Seven Limes Pottery', 'Behind Closed Doors')","(33, 51)",0.10283065050249086,1.0
"('Seven Limes Pottery', 'The Washhouse')","(33, 52)",0.10222593371152129,1.0
"('Seven Limes Pottery', 'Cane and Grain')","(33, 53)",0.10271546635182999,1.0
"('Seven Limes Pottery', 'Dusk til Pawn')","(33, 54)",0.10245630201284303,1.0
"('Seven Limes Pottery', 'Hold Fast')","(33, 55)",0.09920234975667348,1.0
"('Seven Limes Pottery', 'Corbieres')","(33, 56)",0.08975724940248221,1.0
"('Seven Limes Pottery', 'The Liars Club')","(33, 57)",0.08463155469807354,1.0
"('Seven Limes Pottery', 'The Fitzgerald')","(33, 58)",0.10594062257033432,1.0
"('Seven Limes Pottery', 'Gas Lamp')","(33, 59)",0.08457396262274311,0.85
"('Seven Limes Pottery', 'Arcane')","(33, 60)",0.0840556339447692,1.0
"('Seven Limes Pottery', 'Wood and Company')","(33, 61)",0.08431479828375615,1.0
"('Clay Studio', 'NQ64')","(34, 42)",0.08002418867163878,1.0
"('Clay Studio', 'Twenty Twenty Two')","(34, 43)",0.08549543582803007,1.0
"('Clay Studio', 'Pixel Bar')","(34, 45)",0.08235666772252138,1.0
"('Clay Studio', 'The Temple of Convenience')","(34, 46)",0.043453220836812856,0.85
"('Clay Studio', 'Convenience Store')","(34, 47)",0.08060010942494313,1.0
"('Clay Studio', 'Blind Tyger')","(34, 48)",0.09208972845336481,1.0
"('Clay Studio', 'Northern Monk Refectory')","(34, 49)",0.07581996717251706,1.0
"('Clay Studio', 'Cloudwater Unit 9')","(34, 50)",0.08373887753045181,1.0
"('Clay Studio', 'Behind Closed Doors')","(34, 51)",0.0823854637601866,1.0
"('Clay Studio', 'The Washhouse')","(34, 52)",0.082039911308204,1.0
"('Clay Studio', 'Cane and Grain')","(34, 53)",0.08235666772252138,1.0
"('Clay Studio', 'Dusk til Pawn')","(34, 54)",0.08201111527053877,1.0
"('Clay Studio', 'Hold Fast')","(34, 55)",0.07878595905203443,1.0
"('Clay Studio', 'Corbieres')","(34, 56)",0.07014714775246926,1.0
"('Clay Studio', 'The Liars Club')","(34, 57)",0.06594292625334754,1.0
"('Clay Studio', 'The Fitzgerald')","(34, 58)",0.08549543582803007,1.0
"('Clay Studio', 'Gas Lamp')","(34, 59)",0.06623088662999971,0.85
"('Clay Studio', 'Arcane')","(34, 60)",0.06484867682206928,1.0
"('Clay Studio', 'Wood and Company')","(34, 61)",0.0648774728597345,1.0
"('Boom Battle Bar', 'NQ64')","(35, 42)",0.013706913928643418,1.0
"('Boom Battle Bar', 'Twenty Twenty Two')","(35, 43)",0.022892849943847726,1.0
"('Boom Battle Bar', 'Pixel Bar')","(35, 45)",0.009157139977539091,1.0
"('Boom Battle Bar', 'The Temple of Convenience')","(35, 46)",0.037521237077778095,0.85
"('Boom Battle Bar', 'Convenience Store')","(35, 47)",0.006392720361678233,1.0
"('Boom Battle Bar', 'Blind Tyger')","(35, 48)",0.07426498113859532,1.0
"('Boom Battle Bar', 'Northern Monk Refectory')","(35, 49)",0.024073487488121634,1.0
"('Boom Battle Bar', 'Cloudwater Unit 9')","(35, 50)",0.05644023382382584,1.0
"('Boom Battle Bar', 'Behind Closed Doors')","(35, 51)",0.016183373167852105,1.0
"('Boom Battle Bar', 'The Washhouse')","(35, 52)",0.0035419126328217238,1.0
"('Boom Battle Bar', 'Cane and Grain')","(35, 53)",0.009157139977539091,1.0
"('Boom Battle Bar', 'Dusk til Pawn')","(35, 54)",0.019840469951334698,1.0
"('Boom Battle Bar', 'Hold Fast')","(35, 55)",0.02200017277622599,1.0
"('Boom Battle Bar', 'Corbieres')","(35, 56)",0.01295821694934777,1.0
"('Boom Battle Bar', 'The Liars Club')","(35, 57)",0.023555158810147723,1.0
"('Boom Battle Bar', 'The Fitzgerald')","(35, 58)",0.022892849943847726,1.0
"('Boom Battle Bar', 'Gas Lamp')","(35, 59)",0.02600282201169119,0.85
"('Boom Battle Bar', 'Arcane')","(35, 60)",0.02024361447864774,1.0
"('Boom Battle Bar', 'Wood and Company')","(35, 61)",0.01874622052005644,1.0
"('Virtual Hideout', 'NQ64')","(36, 42)",0.005068102629078239,1.0
"('Virtual Hideout', 'Twenty Twenty Two')","(36, 43)",0.014973939585912978,1.0
"('Virtual Hideout', 'Pixel Bar')","(36, 45)",0.0052120828174043255,1.0
"('Virtual Hideout', 'The Temple of Convenience')","(36, 46)",0.033864140294295506,0.85
"('Virtual Hideout', 'Convenience Store')","(36, 47)",0.004549773951104328,1.0
"('Virtual Hideout', 'Blind Tyger')","(36, 48)",0.06441673625709102,1.0
"('Virtual Hideout', 'Northern Monk Refectory')","(36, 49)",0.014196446568952113,1.0
"('Virtual Hideout', 'Cloudwater Unit 9')","(36, 50)",0.04662078497998676,1.0
"('Virtual Hideout', 'Behind Closed Doors')","(36, 51)",0.008264462809917356,1.0
"('Virtual Hideout', 'The Washhouse')","(36, 52)",0.0077749301696086615,1.0
"('Virtual Hideout', 'Cane and Grain')","(36, 53)",0.0052120828174043255,1.0
"('Virtual Hideout', 'Dusk til Pawn')","(36, 54)",0.011172862614104299,1.0
"('Virtual Hideout', 'Hold Fast')","(36, 55)",0.012439888271373859,1.0
"('Virtual Hideout', 'Corbieres')","(36, 56)",0.01730641863679558,1.0
"('Virtual Hideout', 'The Liars Club')","(36, 57)",0.02845048521323466,1.0
"('Virtual Hideout', 'The Fitzgerald')","(36, 58)",0.014973939585912978,1.0
"('Virtual Hideout', 'Gas Lamp')","(36, 59)",0.03130129294209117,0.85
"('Virtual Hideout', 'Arcane')","(36, 60)",0.02390071126213033,1.0
"('Virtual Hideout', 'Wood and Company')","(36, 61)",0.02176980447490425,1.0
"('DNA VR', 'NQ64')","(37, 42)",0.01788233939009992,1.0
"('DNA VR', 'Twenty Twenty Two')","(37, 43)",0.027500215970282488,1.0
"('DNA VR', 'Pixel Bar')","(37, 45)",0.017018458260143404,1.0
"('DNA VR', 'The Temple of Convenience')","(37, 46)",0.024591816166095546,0.85
"('DNA VR', 'Convenience Store')","(37, 47)",0.014340426757278198,1.0
"('DNA VR', 'Blind Tyger')","(37, 48)",0.07190370605004752,1.0
"('DNA VR', 'Northern Monk Refectory')","(37, 49)",0.023468770697152072,1.0
"('DNA VR', 'Cloudwater Unit 9')","(37, 50)",0.05448210326259107,1.0
"('DNA VR', 'Behind Closed Doors')","(37, 51)",0.021136291646269473,1.0
"('DNA VR', 'The Washhouse')","(37, 52)",0.014714775246926022,1.0
"('DNA VR', 'Cane and Grain')","(37, 53)",0.017018458260143404,1.0
"('DNA VR', 'Dusk til Pawn')","(37, 54)",0.023439974659486856,1.0
"('DNA VR', 'Hold Fast')","(37, 55)",0.023295994471160767,1.0
"('DNA VR', 'Corbieres')","(37, 56)",0.006767068851326058,1.0
"('DNA VR', 'The Liars Club')","(37, 57)",0.01644253750683906,1.0
"('DNA VR', 'The Fitzgerald')","(37, 58)",0.027500215970282488,1.0
"('DNA VR', 'Gas Lamp')","(37, 59)",0.01937973334869122,0.85
"('DNA VR', 'Arcane')","(37, 60)",0.011403230915426037,1.0
"('DNA VR', 'Wood and Company')","(37, 61)",0.009128343939873874,1.0
"('Sken Studios', 'NQ64')","(38, 42)",0.3082039911308204,1.0
"('Sken Studios', 'Twenty Twenty Two')","(38, 43)",0.31580614507443777,1.0
"('Sken Studios', 'Pixel Bar')","(38, 45)",0.30875111584645953,1.0
"('Sken Studios', 'The Temple of Convenience')","(38, 46)",0.27194977971031187,0.85
"('Sken Studios', 'Convenience Store')","(38, 47)",0.30615947245659,1.0
"('Sken Studios', 'Blind Tyger')","(38, 48)",0.32358107524404645,1.0
"('Sken Studios', 'Northern Monk Refectory')","(38, 49)",0.3070233535865465,1.0
"('Sken Studios', 'Cloudwater Unit 9')","(38, 50)",0.3173899271460247,1.0
"('Sken Studios', 'Behind Closed Doors')","(38, 51)",0.31114118697267257,1.0
"('Sken Studios', 'The Washhouse')","(38, 52)",0.30621706453192044,1.0
"('Sken Studios', 'Cane and Grain')","(38, 53)",0.30875111584645953,1.0
"('Sken Studios', 'Dusk til Pawn')","(38, 54)",0.311861087914303,1.0
"('Sken Studios', 'Hold Fast')","(38, 55)",0.3094134247127595,1.0
"('Sken Studios', 'Corbieres')","(38, 56)",0.29078238834336395,1.0
"('Sken Studios', 'The Liars Club')","(38, 57)",0.2813372879891727,1.0
"('Sken Studios', 'The Fitzgerald')","(38, 58)",0.31580614507443777,1.0
"('Sken Studios', 'Gas Lamp')","(38, 59)",0.2796671178045901,0.85
"('Sken Studios', 'Arcane')","(38, 60)",0.28355458288939445,1.0
"('Sken Studios', 'Wood and Company')","(38, 61)",0.28493679269732486,1.0
"('Cork and Canvas', 'NQ64')","(39, 42)",0.02392950729979555,1.0
"('Cork and Canvas', 'Twenty Twenty Two')","(39, 43)",0.014196446568952113,1.0
"('Cork and Canvas', 'Pixel Bar')","(39, 45)",0.02678031502865206,1.0
"('Cork and Canvas', 'The Temple of Convenience')","(39, 46)",0.056929766464134536,0.85
"('Cork and Canvas', 'Convenience Store')","(39, 47)",0.029861491058830306,1.0
"('Cork and Canvas', 'Blind Tyger')","(39, 48)",0.04855011950355631,1.0
"('Cork and Canvas', 'Northern Monk Refectory')","(39, 49)",0.02179860051256947,1.0
"('Cork and Canvas', 'Cloudwater Unit 9')","(39, 50)",0.03302905520200421,1.0
"('Cork and Canvas', 'Behind Closed Doors')","(39, 51)",0.020733147118956432,1.0
"('Cork and Canvas', 'The Washhouse')","(39, 52)",0.03225156218504334,1.0
"('Cork and Canvas', 'Cane and Grain')","(39, 53)",0.02678031502865206,1.0
"('Cork and Canvas', 'Dusk til Pawn')","(39, 54)",0.018343075992743398,1.0
"('Cork and Canvas', 'Hold Fast')","(39, 55)",0.019725285800673828,1.0
"('Cork and Canvas', 'Corbieres')","(39, 56)",0.04627523252800415,1.0
"('Cork and Canvas', 'The Liars Club')","(39, 57)",0.05747689117977366,1.0
"('Cork and Canvas', 'The Fitzgerald')","(39, 58)",0.014196446568952113,1.0
"('Cork and Canvas', 'Gas Lamp')","(39, 59)",0.06027010683329974,0.85
"('Cork and Canvas', 'Arcane')","(39, 60)",0.0528695251533389,1.0
"('Cork and Canvas', 'Wood and Company')","(39, 61)",0.050709822328447604,1.0
"('Ma Lumiere', 'NQ64')","(40, 42)",0.062170645319204076,1.0
"('Ma Lumiere', 'Twenty Twenty Two')","(40, 43)",0.05338785383131281,1.0
"('Ma Lumiere', 'Pixel Bar')","(40, 45)",0.06329369078814755,1.0
"('Ma Lumiere', 'The Temple of Convenience')","(40, 46)",0.09681227863046045,0.85
"('Ma Lumiere', 'Convenience Store')","(40, 47)",0.06631727474299537,1.0
"('Ma Lumiere', 'Blind Tyger')","(40, 48)",0.06689319549629971,1.0
"('Ma Lumiere', 'Northern Monk Refectory')","(40, 49)",0.06168111267889538,1.0
"('Ma Lumiere', 'Cloudwater Unit 9')","(40, 50)",0.06001094249431278,1.0
"('Ma Lumiere', 'Behind Closed Doors')","(40, 51)",0.05897428513836496,1.0
"('Ma Lumiere', 'The Washhouse')","(40, 52)",0.06761309643793013,1.0
"('Ma Lumiere', 'Cane and Grain')","(40, 53)",0.06329369078814755,1.0
"('Ma Lumiere', 'Dusk til Pawn')","(40, 54)",0.05750568721743888,1.0
"('Ma Lumiere', 'Hold Fast')","(40, 55)",0.05949261381633887,1.0
"('Ma Lumiere', 'Corbieres')","(40, 56)",0.08327814092780833,1.0
"('Ma Lumiere', 'The Liars Club')","(40, 57)",0.0943934114665822,1.0
"('Ma Lumiere', 'The Fitzgerald')","(40, 58)",0.05338785383131281,1.0
"('Ma Lumiere', 'Gas Lamp')","(40, 59)",0.09695625881878653,0.85
"('Ma Lumiere', 'Arcane')","(40, 60)",0.09041955826878222,1.0
"('Ma Lumiere', 'Wood and Company')","(40, 61)",0.08843263166988223,1.0
"('Northern Flower', 'NQ64')","(41, 42)",0.0012670256572695597,1.0
"('Northern Flower', 'Twenty Twenty Two')","(41, 43)",0.008782791487891265,1.0
"('Northern Flower', 'Pixel Bar')","(41, 45)",0.005701615457713019,1.0
"('Northern Flower', 'The Temple of Convenience')","(41, 46)",0.03826993405707375,0.85
"('Northern Flower', 'Convenience Store')","(41, 47)",0.008062890546260835,1.0
"('Northern Flower', 'Blind Tyger')","(41, 48)",0.06027010683329974,1.0
"('Northern Flower', 'Northern Monk Refectory')","(41, 49)",0.011000086388112996,1.0
"('Northern Flower', 'Cloudwater Unit 9')","(41, 50)",0.04250295159386069,1.0
"('Northern Flower', 'Behind Closed Doors')","(41, 51)",0.001986926598899991,1.0
"('Northern Flower', 'The Washhouse')","(41, 52)",0.011288046764765169,1.0
"('Northern Flower', 'Cane and Grain')","(41, 53)",0.005701615457713019,1.0
"('Northern Flower', 'Dusk til Pawn')","(41, 54)",0.005356063005730411,1.0
"('Northern Flower', 'Hold Fast')","(41, 55)",0.008062890546260835,1.0
"('Northern Flower', 'Corbieres')","(41, 56)",0.023555158810147723,1.0
"('Northern Flower', 'The Liars Club')","(41, 57)",0.03472802142425202,1.0
"('Northern Flower', 'The Fitzgerald')","(41, 58)",0.008782791487891265,1.0
"('Northern Flower', 'Gas Lamp')","(41, 59)",0.03755003311544332,0.85
"('Northern Flower', 'Arcane')","(41, 60)",0.030178247473147696,1.0
"('Northern Flower', 'Wood and Company')","(41, 61)",0.02804734068592162,1.0
"('NQ64', 'Volta')","(42, 63)",0.22671120453825552,1.0
"('NQ64', 'Tattu')","(42, 64)",0.043683589138134596,1.0
"('NQ64', 'Bar San Juan')","(42, 65)",0.20787859590520344,0.85
"('NQ64', 'Australasia')","(42, 66)",0.033864140294295506,1.0
"('NQ64', 'The Edinburgh Castle')","(42, 67)",0.013822098079304289,1.0
"('NQ64', 'Sicilian NQ Bar and Bistro')","(42, 68)",0.004751346214760849,1.0
"('NQ64', '20 Stories')","(42, 69)",0.18524491030034268,1.0
"('NQ64', 'Bundobust Brewery')","(42, 70)",0.03524635010222593,1.0
"('NQ64', 'Delhi House Cafe')","(42, 71)",0.018487056181069484,1.0
"('NQ64', 'Canto')","(42, 72)",0.013994874305295592,0.85
"('NQ64', 'Elnecot')","(42, 73)",0.014887551472917327,1.0
"('NQ64', 'Wholesome Junkies')","(42, 74)",0.030696576151121605,1.0
"('NQ64', 'MUSU')","(42, 75)",0.036340599533504186,1.0
"('NQ64', 'Erst')","(42, 76)",0.019408529386356437,1.0
"('NQ64', 'Where The Light Gets In')","(42, 77)",0.343939873873355,1.0
"('NQ64', 'Brewski')","(42, 78)",0.18610879143029918,1.0
"('NQ64', 'Hispi')","(42, 79)",0.2619863506781467,1.0
"('NQ64', 'Dokes Pizzeria')","(42, 80)",0.22679759265125118,1.0
"('NQ64', ""Salvi's NQ"")","(42, 81)",0.007170213378639099,1.0
"('NQ64', 'Wood')","(42, 82)",0.0471967057332911,0.85
"('NQ64', 'Common')","(42, 83)",0.0035419126328217238,1.0
"('NQ64', 'Ziya')","(42, 84)",0.11011604803179083,1.0
"('NQ64', 'Casa Italia')","(42, 85)",0.2576957410660293,1.0
"('NQ64', 'Zouk')","(42, 86)",0.04918363233219109,1.0
"('NQ64', 'The Hip Hop Chip Shop')","(42, 87)",0.014887551472917327,1.0
"('NQ64', '63 Degrees')","(42, 88)",0.006162352060356495,1.0
"('NQ64', 'The Little Yeti')","(42, 89)",0.21798600512569472,1.0
"('NQ64', ""Rigatoni's"")","(42, 90)",0.021021107495608603,1.0
"('NQ64', 'Birria Brothers')","(42, 91)",0.0059607797966999745,1.0
"('Twenty Twenty Two', 'Volta')","(43, 63)",0.22907247962680335,1.0
"('Twenty Twenty Two', 'Tattu')","(43, 64)",0.053474241944308464,1.0
"('Twenty Twenty Two', 'Bar San Juan')","(43, 65)",0.21438650041754254,0.85
"('Twenty Twenty Two', 'Australasia')","(43, 66)",0.04351081291214329,1.0
"('Twenty Twenty Two', 'The Edinburgh Castle')","(43, 67)",0.0040890373484608515,1.0
"('Twenty Twenty Two', 'Sicilian NQ Bar and Bistro')","(43, 68)",0.014455610907939068,1.0
"('Twenty Twenty Two', '20 Stories')","(43, 69)",0.1760877703228036,1.0
"('Twenty Twenty Two', 'Bundobust Brewery')","(43, 70)",0.04137990612491721,1.0
"('Twenty Twenty Two', 'Delhi House Cafe')","(43, 71)",0.02781697238459988,1.0
"('Twenty Twenty Two', 'Canto')","(43, 72)",0.004233017536786938,0.85
"('Twenty Twenty Two', 'Elnecot')","(43, 73)",0.005240878855069542,1.0
"('Twenty Twenty Two', 'Wholesome Junkies')","(43, 74)",0.038586690471391134,1.0
"('Twenty Twenty Two', 'MUSU')","(43, 75)",0.04624643649033893,1.0
"('Twenty Twenty Two', 'Erst')","(43, 76)",0.009531488467186915,1.0
"('Twenty Twenty Two', 'Where The Light Gets In')","(43, 77)",0.33982204048722897,1.0
"('Twenty Twenty Two', 'Brewski')","(43, 78)",0.1922999395283209,1.0
"('Twenty Twenty Two', 'Hispi')","(43, 79)",0.26296541595876405,1.0
"('Twenty Twenty Two', 'Dokes Pizzeria')","(43, 80)",0.2308290379243816,1.0
"('Twenty Twenty Two', ""Salvi's NQ"")","(43, 81)",0.01621216920551732,1.0
"('Twenty Twenty Two', 'Wood')","(43, 82)",0.05428053099893455,0.85
"('Twenty Twenty Two', 'Common')","(43, 83)",0.011115270538773864,1.0
"('Twenty Twenty Two', 'Ziya')","(43, 84)",0.10982808765513866,1.0
"('Twenty Twenty Two', 'Casa Italia')","(43, 85)",0.2589627667232989,1.0
"('Twenty Twenty Two', 'Zouk')","(43, 86)",0.05445330722492585,1.0
"('Twenty Twenty Two', 'The Hip Hop Chip Shop')","(43, 87)",0.005240878855069542,1.0
"('Twenty Twenty Two', '63 Degrees')","(43, 88)",0.013303769401330377,1.0
"('Twenty Twenty Two', 'The Little Yeti')","(43, 89)",0.2231692919054338,1.0
"('Twenty Twenty Two', ""Rigatoni's"")","(43, 90)",0.011403230915426037,1.0
"('Twenty Twenty Two', 'Birria Brothers')","(43, 91)",0.005125694704408673,1.0
"('Junkyard Golf Club', 'NQ64')","(44, 42)",0.044173121778443285,1.0
"('Junkyard Golf Club', 'Twenty Twenty Two')","(44, 43)",0.051228151006421516,1.0
"('Junkyard Golf Club', 'Pixel Bar')","(44, 45)",0.04572810781236502,1.0
"('Junkyard Golf Club', 'The Temple of Convenience')","(44, 46)",0.007429377717626055,0.85
"('Junkyard Golf Club', 'Convenience Store')","(44, 47)",0.043683589138134596,1.0
"('Junkyard Golf Club', 'Blind Tyger')","(44, 48)",0.07567598698419098,1.0
"('Junkyard Golf Club', 'Northern Monk Refectory')","(44, 49)",0.04256054366919112,1.0
"('Junkyard Golf Club', 'Cloudwater Unit 9')","(44, 50)",0.06168111267889538,1.0
"('Junkyard Golf Club', 'Behind Closed Doors')","(44, 51)",0.04690874535663893,1.0
"('Junkyard Golf Club', 'The Washhouse')","(44, 52)",0.04483543064474328,1.0
"('Junkyard Golf Club', 'Cane and Grain')","(44, 53)",0.04572810781236502,1.0
"('Junkyard Golf Club', 'Dusk til Pawn')","(44, 54)",0.047340685921617186,1.0
"('Junkyard Golf Club', 'Hold Fast')","(44, 55)",0.044806634607078066,1.0
"('Junkyard Golf Club', 'Corbieres')","(44, 56)",0.03279868690068247,1.0
"('Junkyard Golf Club', 'The Liars Club')","(44, 57)",0.030264635586143347,1.0
"('Junkyard Golf Club', 'The Fitzgerald')","(44, 58)",0.051228151006421516,1.0
"('Junkyard Golf Club', 'Gas Lamp')","(44, 59)",0.0313588850174216,0.85
"('Junkyard Golf Club', 'Arcane')","(44, 60)",0.028076136723586834,1.0
"('Junkyard Golf Club', 'Wood and Company')","(44, 61)",0.027788176346934663,1.0
"('Pixel Bar', 'Volta')","(45, 63)",0.23036830132173813,1.0
"('Pixel Bar', 'Tattu')","(45, 64)",0.041639070463904165,1.0
"('Pixel Bar', 'Bar San Juan')","(45, 65)",0.2093471938261295,0.85
"('Pixel Bar', 'Australasia')","(45, 66)",0.032395542373369425,1.0
"('Pixel Bar', 'The Edinburgh Castle')","(45, 67)",0.017133642410804274,1.0
"('Pixel Bar', 'Sicilian NQ Bar and Bistro')","(45, 68)",0.0029947879171825956,1.0
"('Pixel Bar', '20 Stories')","(45, 69)",0.1865983240706079,1.0
"('Pixel Bar', 'Bundobust Brewery')","(45, 70)",0.03766521726610418,1.0
"('Pixel Bar', 'Delhi House Cafe')","(45, 71)",0.014052466380626025,1.0
"('Pixel Bar', 'Canto')","(45, 72)",0.017335214674460794,0.85
"('Pixel Bar', 'Elnecot')","(45, 73)",0.01799752354076079,1.0
"('Pixel Bar', 'Wholesome Junkies')","(45, 74)",0.025426901258386845,1.0
"('Pixel Bar', 'MUSU')","(45, 75)",0.03392173236962594,1.0
"('Pixel Bar', 'Erst')","(45, 76)",0.02274886975552164,1.0
"('Pixel Bar', 'Where The Light Gets In')","(45, 77)",0.34926714084142024,1.0
"('Pixel Bar', 'Brewski')","(45, 78)",0.18777896161488178,1.0
"('Pixel Bar', 'Hispi')","(45, 79)",0.266132980101938,1.0
"('Pixel Bar', 'Dokes Pizzeria')","(45, 80)",0.2214991217208512,1.0
"('Pixel Bar', ""Salvi's NQ"")","(45, 81)",0.0025340513145391194,1.0
"('Pixel Bar', 'Wood')","(45, 82)",0.048694099691882396,0.85
"('Pixel Bar', 'Common')","(45, 83)",0.002620439427534771,1.0
"('Pixel Bar', 'Ziya')","(45, 84)",0.11478100613355602,1.0
"('Pixel Bar', 'Casa Italia')","(45, 85)",0.26178477841449016,1.0
"('Pixel Bar', 'Zouk')","(45, 86)",0.05189045987272151,1.0
"('Pixel Bar', 'The Hip Hop Chip Shop')","(45, 87)",0.01799752354076079,1.0
"('Pixel Bar', '63 Degrees')","(45, 88)",0.0017565582975782531,1.0
"('Pixel Bar', 'The Little Yeti')","(45, 89)",0.2202896881389121,1.0
"('Pixel Bar', ""Rigatoni's"")","(45, 90)",0.02381432314913468,1.0
"('Pixel Bar', 'Birria Brothers')","(45, 91)",0.00875399545022605,1.0
"('The Temple of Convenience', 'Volta')","(46, 63)",0.1937973334869122,0.85
"('The Temple of Convenience', 'Tattu')","(46, 64)",0.029861491058830306,0.85
"('The Temple of Convenience', 'Bar San Juan')","(46, 65)",0.17078929939240362,0.7224999999999999
"('The Temple of Convenience', 'Australasia')","(46, 66)",0.02274886975552164,0.85
"('The Temple of Convenience', 'The Edinburgh Castle')","(46, 67)",0.04771503441126501,0.85
"('The Temple of Convenience', 'Sicilian NQ Bar and Bistro')","(46, 68)",0.0360238431191868,0.85
"('The Temple of Convenience', '20 Stories')","(46, 69)",0.21810118927635558,0.85
"('The Temple of Convenience', 'Bundobust Brewery')","(46, 70)",0.004031445273130417,0.85
"('The Temple of Convenience', 'Delhi House Cafe')","(46, 71)",0.037521237077778095,0.85
"('The Temple of Convenience', 'Canto')","(46, 72)",0.04783021856192588,0.7224999999999999
"('The Temple of Convenience', 'Elnecot')","(46, 73)",0.048924467993204136,0.85
"('The Temple of Convenience', 'Wholesome Junkies')","(46, 74)",0.050105105537478045,0.85
"('The Temple of Convenience', 'MUSU')","(46, 75)",0.029458346531517264,0.85
"('The Temple of Convenience', 'Erst')","(46, 76)",0.05197684798571717,0.85
"('The Temple of Convenience', 'Where The Light Gets In')","(46, 77)",0.32879315806145076,0.85
"('The Temple of Convenience', 'Brewski')","(46, 78)",0.14899069887983413,0.85
"('The Temple of Convenience', 'Hispi')","(46, 79)",0.23177930716733378,0.85
"('The Temple of Convenience', 'Dokes Pizzeria')","(46, 80)",0.24709879920522937,0.85
"('The Temple of Convenience', ""Salvi's NQ"")","(46, 81)",0.03778040141676505,0.85
"('The Temple of Convenience', 'Wood')","(46, 82)",0.010452961672473868,0.7224999999999999
"('The Temple of Convenience', 'Common')","(46, 83)",0.039565755752008526,0.85
"('The Temple of Convenience', 'Ziya')","(46, 84)",0.08627292884499092,0.85
"('The Temple of Convenience', 'Casa Italia')","(46, 85)",0.22697036887724248,0.85
"('The Temple of Convenience', 'Zouk')","(46, 86)",0.01442681487027385,0.85
"('The Temple of Convenience', 'The Hip Hop Chip Shop')","(46, 87)",0.048924467993204136,0.85
